HH_ID,ResType,ResStatus,HHInc,HHNbr,MWrkHrs,MEdu,FWrkHrs,FEdu,FBirth,F_Rel,MBirth,M_Rel,Cable,Cats,Dogs,YogExp,DinExp,HHIn1,HHIn2,HHIn3,HHIn4,HHIn5,HHIn6,HHIn7,HHIn8,HHIn9,HHIn10,HHIn11,HHIn12,HHIn13,ResType1,ResType2,ResType3,ResType4,ResType5,ResStatus1,ResStatus2,MUndergrad,MGrad,FUndergrad,FGrad,Married,BuyYog,BuyDin,FAge,MAge
1103390,3,1,6,2,0,8,0,8,1907,1,1907,2,0,0,0,14.76,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,81,81
1103408,3,1,7,4,40,5,40,10,1929,1,1925,2,1,0,0,137.49,263.90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,59,63
1103473,3,1,4,5,40,5,0,8,1938,1,1939,2,1,0,1,9.30,20.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,50,49
1103481,3,1,4,2,0,0,40,5,1935,1,1935,0,0,0,0,22.08,119.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,53,53
1103499,3,1,11,5,35,10,20,9,1951,1,1945,2,1,0,1,137.69,382.46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,37,43
1103515,1,2,5,2,0,0,40,5,1940,1,1940,0,1,0,0,3.78,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,48,48
1103531,4,2,3,1,0,0,43,8,1946,1,1946,0,0,0,1,0.00,2.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,42,42
1103564,6,2,3,2,0,0,40,5,1957,1,1957,0,1,0,0,73.08,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,31,31
1103614,3,3,4,2,0,5,20,7,1924,1,1922,2,1,0,0,19.46,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,64,66
1103648,3,3,12,2,45,6,35,8,1941,1,1938,2,1,0,1,9.15,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,47,50
1103671,3,1,6,5,40,8,0,9,1956,1,1956,2,0,0,1,5.44,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,32,32
1103705,3,1,7,6,40,10,44,10,1957,1,1955,2,1,1,0,580.60,711.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,31,33
1103739,1,2,1,1,0,0,50,4,1945,1,1945,0,0,0,0,2.04,4.11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,43,43
1103747,3,2,5,3,40,3,20,3,1960,1,1958,2,1,1,0,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,28,30
1103754,3,1,10,2,0,9,0,5,1929,1,1925,2,1,0,0,13.89,31.90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,59,63
1103762,3,1,12,6,55,9,0,9,1948,1,1948,2,0,0,0,45.30,208.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,40,40
1103770,4,1,2,1,0,0,0,5,1917,1,1917,0,0,0,0,0.59,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,71,71
1103804,3,1,2,3,40,5,40,5,1946,1,1944,2,1,1,1,3.75,10.90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,42,44
1103838,3,1,2,2,0,0,0,5,1924,1,1924,0,0,0,0,206.04,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,64,64
1103861,1,2,2,1,0,0,0,8,1910,1,1910,0,1,0,0,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,78,78
1103879,3,1,2,1,0,0,20,3,1917,1,1917,0,1,0,0,9.42,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,71,71
1103911,3,2,2,4,0,0,0,8,1941,1,1941,0,1,0,0,39.43,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,47,47
1103929,3,2,7,3,55,9,8,9,1952,1,1953,2,1,0,0,6.42,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,36,35
1103986,3,1,7,2,0,0,20,5,1946,1,1946,0,1,1,1,27.80,101.70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,42,42
1104000,3,2,6,4,58,3,45,8,1955,1,1953,2,1,0,1,16.92,42.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,33,35
1104059,3,1,4,3,50,10,0,0,1945,0,1945,2,1,0,0,3.08,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,43,43
1104075,3,1,3,2,0,4,0,5,1926,1,1923,2,1,1,0,6.62,24.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,62,65
1104083,3,1,2,1,20,9,0,0,1905,0,1905,2,0,0,0,0.00,1.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,83,83
1104091,3,1,3,2,5,6,35,6,1924,1,1923,2,1,0,0,1.76,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,64,65
1104174,3,1,7,2,0,8,0,11,1919,1,1913,2,1,0,0,1.33,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,69,75
1104208,3,1,2,5,70,5,0,4,1948,1,1940,2,1,1,0,14.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,40,48
1104273,1,2,4,1,0,0,0,8,1907,1,1907,0,1,0,0,14.94,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,81,81
1104307,3,1,9,2,40,7,30,8,1940,1,1938,2,1,0,1,15.51,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,48,50
1104323,3,1,11,4,47,9,43,7,1952,1,1949,2,1,0,1,27.19,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,36,39
1104331,3,1,5,3,60,7,40,9,1942,1,1941,2,0,1,1,68.36,348.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,46,47
1104349,3,1,12,4,45,11,0,9,1958,1,1957,2,0,0,1,61.36,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,30,31
1104380,1,2,1,2,0,0,40,5,1942,1,1942,0,1,0,0,27.59,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,46,46
1104398,3,1,9,2,48,11,6,8,1924,1,1924,2,1,0,0,91.88,172.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,64,64
1104430,3,1,8,4,45,8,40,5,1956,1,1954,2,0,0,0,46.45,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,32,34
1104463,3,1,5,2,40,9,36,8,1931,1,1922,2,0,0,0,7.36,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,57,66
1104497,3,1,9,2,40,6,40,9,1950,1,1952,2,0,1,0,39.08,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,38,36
1104505,3,1,9,2,50,5,35,7,1928,1,1921,2,1,0,0,12.78,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,60,67
1104513,3,1,2,2,0,0,25,5,1931,1,1931,0,1,0,0,2.30,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,57,57
1104547,3,1,3,1,0,0,36,9,1926,1,1926,0,1,0,0,1.28,2.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,62,62
1104562,1,2,3,1,0,0,0,10,1908,1,1908,0,0,0,0,3.89,14.63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,80,80
1104570,3,1,13,5,55,9,40,9,1949,1,1948,2,0,0,1,138.03,410.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,39,40
1104596,3,1,12,2,40,11,21,9,1932,1,1928,2,1,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,56,60
1104679,3,1,7,5,40,5,0,5,1940,1,1936,2,1,0,3,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,48,52
1104752,3,1,2,1,0,0,0,7,1920,1,1920,0,1,0,1,10.80,25.80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,68,68
1104786,3,1,7,4,45,9,0,9,1953,1,1954,2,1,0,0,82.60,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,35,34
1104794,3,2,8,2,40,8,0,8,1917,1,1909,2,1,0,0,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,71,79
1104836,3,1,9,4,40,8,0,11,1928,1,1930,2,1,1,1,8.34,8.70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,60,58
1104851,1,2,3,1,0,0,38,5,1941,1,1941,0,1,0,0,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,47,47
1104877,3,1,4,4,40,8,34,8,1960,1,1961,2,1,0,0,1.85,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,28,27
1104901,3,1,8,3,40,7,35,5,1942,1,1941,2,1,0,0,74.44,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,46,47
1104992,3,1,1,1,0,0,0,3,1926,1,1926,0,1,0,0,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,62,62
1105007,3,1,4,3,37,5,40,5,1939,1,1937,2,1,1,0,43.05,184.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,49,51
1105064,3,1,5,8,45,9,0,9,1955,1,1954,2,0,0,0,30.96,46.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,33,34
1105098,3,1,1,2,40,4,0,5,1914,1,1955,2,1,0,0,36.65,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,74,33
1105163,3,1,3,5,45,8,40,5,1947,1,1946,2,1,1,1,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,41,42
1105270,3,1,8,4,60,9,0,8,1960,1,1959,2,1,0,0,3.61,7.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,28,29
1105288,3,1,7,5,40,8,30,7,1947,1,1946,2,0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,41,42
1105304,3,1,5,4,50,7,0,8,1946,1,1944,2,1,0,1,56.57,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,42,44
1105320,3,1,7,6,70,9,24,7,1955,1,1955,2,1,0,1,31.44,143.60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,33,33
1105403,3,1,10,3,60,9,50,5,1940,1,1939,2,1,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,48,49
1105437,6,1,2,3,80,5,0,2,1954,1,1955,2,1,0,0,12.53,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,34,33
1105494,5,1,1,1,0,0,0,4,1915,1,1915,0,0,0,0,33.75,150.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,73,73
1105544,3,1,4,3,45,9,25,5,1958,1,1954,2,1,1,1,184.50,397.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,30,34
1105569,1,1,5,2,30,8,30,5,1939,1,1935,2,1,0,0,7.75,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,49,53
1105585,3,1,5,2,0,7,0,0,1907,0,1907,2,1,0,0,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,81,81
1105593,1,2,4,1,0,0,0,5,1914,1,1914,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,74,74
1105627,3,1,12,3,45,8,40,5,1950,1,1943,2,1,0,3,9.33,30.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,38,45
1105643,3,1,7,3,40,7,40,7,1949,1,1952,2,1,2,0,656.22,1360.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,39,36
1105676,4,1,6,2,0,6,50,11,1932,1,1927,2,1,0,1,25.59,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,56,61
1105684,5,1,3,1,40,5,0,0,1957,0,1957,2,1,0,0,0.00,1.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,31,31
1105718,3,1,6,4,48,5,0,5,1948,1,1948,2,1,0,0,2.44,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,40,40
1105759,3,1,4,2,0,5,0,8,1916,1,1914,2,1,0,0,0.99,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,72,74
1105767,3,1,4,2,0,5,35,7,1922,1,1909,2,1,0,0,52.63,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,66,79
1105775,3,1,6,4,75,9,24,9,1937,1,1932,2,0,0,1,91.14,338.80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,51,56
1105809,1,2,4,1,0,0,40,7,1929,1,1929,0,1,0,0,198.72,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,59,59
1105817,3,1,2,5,0,0,0,4,1941,1,1941,0,1,0,1,9.71,16.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,47,47
1105825,3,1,8,6,40,11,36,9,1945,1,1939,2,1,0,1,91.97,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,43,49
1105866,3,1,3,2,0,4,0,8,1919,1,1919,2,1,1,0,9.57,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,69,69
1105924,3,1,12,2,35,11,48,11,1919,1,1923,2,0,0,0,9.57,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,69,65
1105981,3,1,10,4,44,10,28,8,1949,1,1944,2,1,0,0,4.53,10.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,39,44
1106005,3,1,9,4,60,9,55,8,1948,1,1948,2,1,2,0,52.32,130.20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,40,40
1106021,3,1,8,2,40,3,50,8,1928,1,1927,2,1,0,0,1.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,60,61
1106039,3,1,6,2,0,0,40,10,1944,1,1944,0,0,2,1,76.21,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,44,44
1106047,3,1,6,7,0,3,45,4,1940,1,1939,2,1,0,0,102.48,460.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,48,49
1106062,3,1,11,2,0,0,0,5,1922,1,1922,0,1,1,1,89.25,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,66,66
1106070,1,2,2,1,0,0,0,11,1902,1,1902,0,1,1,0,52.27,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,86,86
1106104,3,1,11,3,50,11,50,9,1940,1,1936,2,1,0,1,281.89,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,48,52
1106112,1,3,5,2,40,9,40,4,1920,1,1920,2,1,0,0,1.07,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,68,68
1106120,5,1,7,4,40,5,32,7,1955,1,1958,2,1,0,0,3.69,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,33,30
1106138,3,1,10,3,36,11,0,11,1928,1,1917,2,1,0,1,51.24,112.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,60,71
1106161,3,1,3,2,0,7,0,8,1923,1,1919,2,0,0,0,21.25,68.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,65,69
1106187,3,1,7,3,45,5,45,8,1945,1,1946,2,0,0,0,59.09,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,43,42
1106195,3,3,6,2,0,0,0,9,1920,1,1920,0,0,0,0,10.55,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,68,68
1106245,3,1,10,4,50,11,24,9,1938,1,1936,2,1,0,1,3.48,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,50,52
1106328,3,1,3,1,0,0,0,7,1913,1,1913,0,1,0,0,19.58,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,75,75
1106351,3,1,5,2,12,8,30,3,1929,1,1925,2,0,0,0,17.12,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,59,63
1106385,3,1,10,4,40,11,40,9,1944,1,1947,2,1,0,0,38.09,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,44,41
1106393,3,1,2,1,0,0,0,5,1899,1,1899,0,0,0,0,1.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,89,89
1106450,3,1,2,2,20,3,0,7,1924,1,1920,2,0,0,2,66.22,255.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,64,68
1106484,1,2,2,1,0,0,26,3,1946,1,1946,0,0,0,0,0.00,2.38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,42,42
1106500,3,1,4,4,40,4,0,9,1952,1,1954,2,1,0,0,43.14,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,36,34
1106518,3,1,8,4,60,4,0,9,1934,1,1921,2,0,0,1,13.85,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,54,67
1106526,3,1,5,2,45,5,36,5,1936,1,1935,2,0,1,0,1.50,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,52,53
1106633,3,1,5,4,40,9,0,9,1954,1,1952,2,1,0,1,52.13,141.90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,34,36
1106641,3,1,8,1,0,0,50,11,1956,1,1956,0,0,0,0,1.80,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,32,32
1106658,3,1,13,6,65,8,0,10,1945,1,1949,2,1,2,1,7.43,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,43,39
1106690,3,1,10,2,45,10,0,8,1934,1,1933,2,1,1,0,2.00,8.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,54,55
1106708,1,2,4,1,40,8,0,0,1949,0,1949,2,1,0,0,1.56,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,39,39
1106724,4,2,7,2,43,5,36,8,1940,1,1939,2,1,0,0,1.26,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,48,49
1106732,3,1,8,5,45,8,40,11,1949,1,1949,2,0,0,0,104.13,220.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,39,39
1106740,3,1,4,1,0,0,33,3,1922,1,1922,0,0,1,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,66,66
1106799,3,2,5,4,48,6,32,5,1957,1,1957,2,1,0,0,21.54,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,31,31
1106807,4,2,2,2,45,5,0,8,1951,1,1951,2,1,0,0,126.56,357.20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,37,37
1106856,1,2,1,3,0,0,15,4,1936,1,1936,0,1,0,1,20.15,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,52,52
1106880,3,1,10,4,40,8,40,9,1954,1,1952,2,1,0,0,184.14,366.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,34,36
1106898,3,1,8,3,44,5,40,5,1943,1,1943,2,1,0,1,1.98,4.70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,45,45
1106906,3,1,7,4,40,9,24,9,1954,1,1954,2,0,0,0,243.10,498.40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,34,34
1106922,3,1,6,4,60,6,32,9,1958,1,1955,2,1,0,2,62.92,139.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,30,33
1106930,1,2,3,1,0,0,0,5,1913,1,1913,0,1,0,0,33.75,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,75,75
1106955,3,1,3,3,45,8,0,7,1933,1,1933,2,1,1,0,22.76,100.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,55,55
1106963,5,1,4,2,0,8,0,3,1929,1,1923,2,1,0,0,51.90,159.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,59,65
1107045,3,2,3,2,0,2,40,3,1915,1,1921,2,0,0,0,103.08,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,73,67
1107078,3,1,3,1,0,0,40,11,1952,1,1952,0,1,1,0,66.54,209.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,36,36
1107102,5,1,5,4,40,8,20,4,1951,1,1948,2,1,0,1,256.96,433.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,37,40
1107128,3,1,7,4,0,0,35,4,1932,1,1932,0,1,0,1,0.00,4.40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,56,56
1107136,3,1,6,5,42,8,34,7,1955,1,1954,2,1,0,0,13.47,33.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,33,34
1107169,3,1,6,4,40,7,32,7,1937,1,1937,2,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,51,51
1107219,3,1,3,1,0,0,0,8,1921,1,1921,0,0,0,0,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,67,67
1107227,4,2,2,1,0,0,0,8,1919,1,1919,0,1,1,0,1.18,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,69,69
